"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","regulation"
"544",5.76746909716987e-15,1.18411626624668,0.499,0.144,1.15349381943397e-11,"M","SDS","Upregulated"
"545",2.7083390016002e-12,1.08366539989827,0.284,0.346,5.4166780032004e-09,"M","SERPINB2","Upregulated"
"546",5.72953308575594e-10,1.0050341428396,0.631,0.562,1.14590661715119e-06,"M","CD74","Upregulated"
"547",3.83945752802394e-09,1.05310101829603,0.499,0.345,7.67891505604787e-06,"M","LST1","Upregulated"
"548",5.22808169216839e-06,1.00623294304384,0.435,0.303,0.0104561633843368,"M","CYP1B1","Upregulated"
"549",3.19834524928374e-05,1.41369086446508,0.363,0.45,0.0639669049856748,"M","HLA-DRA","Upregulated"
"550",0.000322800053973885,1.07051497487525,0.469,0.429,0.645600107947771,"M","ZEB2","Upregulated"
"551",1.27393264088507e-235,6.96915412054576,0.961,0.36,2.54786528177014e-232,"I","TTR","Upregulated"
"552",7.60329306122383e-211,2.30073787246879,0.921,0.446,1.52065861224477e-207,"I","VGF","Upregulated"
"553",1.69058278536921e-209,1.43984832380732,0.843,0.173,3.38116557073842e-206,"I","SLC30A8","Upregulated"
"554",1.1943814605191e-202,3.01495885873901,0.916,0.454,2.38876292103819e-199,"I","PPP1R1A","Upregulated"
"555",4.66013056215459e-202,1.194698602203,0.897,0.378,9.32026112430919e-199,"I","SYT7","Upregulated"
"556",4.24092682060564e-180,1.55550140417347,0.865,0.282,8.48185364121127e-177,"I","HOPX","Upregulated"
"557",1.11730254627708e-177,1.18936854405117,0.882,0.378,2.23460509255416e-174,"I","CAMK2N1","Upregulated"
"558",2.06290106235026e-164,1.03528529826686,0.71,0.094,4.12580212470052e-161,"I","PCSK1","Upregulated"
"559",3.31536884036965e-151,1.03863022507269,0.84,0.368,6.6307376807393e-148,"I","WNT4","Upregulated"
"560",5.85486037581145e-141,1.73684528260329,0.83,0.399,1.17097207516229e-137,"I","SCG2","Upregulated"
"561",5.85483347346465e-139,3.96288390221624,0.848,0.357,1.17096669469293e-135,"I","PCSK1N","Upregulated"
"562",2.29720366394817e-125,1.16307217952654,0.889,0.599,4.59440732789634e-122,"I","SCGB2A1","Upregulated"
"563",2.11962514508529e-122,2.03291458027483,0.781,0.274,4.23925029017058e-119,"I","IAPP","Upregulated"
"564",2.21979667146229e-109,1.13277479148797,0.784,0.371,4.43959334292459e-106,"I","TMOD1","Upregulated"
"565",5.19566138211165e-99,1.2042708666418,0.821,0.381,1.03913227642233e-95,"I","DNAJC12","Upregulated"
"566",8.86519556544615e-99,8.09551097517983,0.801,0.489,1.77303911308923e-95,"I","INS","Upregulated"
"567",1.88524448051877e-98,2.20807018061443,0.975,0.849,3.77048896103753e-95,"I","CD99","Upregulated"
"568",3.77390442884072e-91,1.28351920822139,0.835,0.478,7.54780885768145e-88,"I","TUBA1A","Upregulated"
"569",1.58185040164921e-88,2.34899812409798,0.759,0.311,3.16370080329842e-85,"I","SCG3","Upregulated"
"570",3.8469535163691e-81,2.53593005048188,0.752,0.265,7.6939070327382e-78,"I","SCG5","Upregulated"
"571",2.44774405246033e-78,1.5488604202527,0.737,0.383,4.89548810492067e-75,"I","CHGB","Upregulated"
"572",2.02934380382323e-60,4.20164211645256,0.683,0.315,4.05868760764645e-57,"I","GCG","Upregulated"
"573",3.22214206578596e-59,3.71543573581857,0.666,0.227,6.44428413157191e-56,"I","RBP4","Upregulated"
"574",8.48429344908569e-57,1.4009523214594,0.821,0.565,1.69685868981714e-53,"I","TIMP1","Upregulated"
"575",1.20579829230871e-54,1.10073095875341,0.683,0.37,2.41159658461742e-51,"I","PAX6","Upregulated"
"576",2.63148216472614e-45,1.05412312947838,0.681,0.411,5.26296432945227e-42,"I","TSC22D1","Upregulated"
"577",8.54353813219979e-37,1.20021883925481,0.617,0.283,1.70870762643996e-33,"I","SCGN","Upregulated"
"578",2.11654003084712e-26,1.5722391589986,0.71,0.605,4.23308006169424e-23,"I","ERO1B","Upregulated"
"579",6.80323534316416e-23,2.93171631077124,0.609,0.274,1.36064706863283e-19,"I","CHGA","Upregulated"
"580",6.34883429403335e-20,1.74249500393946,0.59,0.299,1.26976685880667e-16,"I","BEX1","Upregulated"
"581",1.1588260847586e-12,2.13261626052281,0.572,0.254,2.31765216951720e-09,"I","GAD2","Upregulated"
"582",1.44869914330793e-07,1.88278303406001,0.553,0.504,0.000289739828661586,"I","CPE","Upregulated"
"583",0,1.57419809252943,0.771,0.001,0,"E","MYCT1","Upregulated"
"584",7.50495586757348e-130,3.93126792209074,0.952,0.317,1.5009911735147e-126,"E","PECAM1","Upregulated"
"585",6.44232830274829e-120,3.48644629763179,0.933,0.354,1.28846566054966e-116,"E","PLVAP","Upregulated"
"586",8.54648877337467e-120,2.50652783804866,0.886,0.134,1.70929775467493e-116,"E","ADGRL4","Upregulated"
"587",3.1420965370635e-112,4.32942270150049,0.943,0.382,6.28419307412701e-109,"E","RAMP2","Upregulated"
"588",1.46284838116369e-109,3.15331894376672,0.924,0.536,2.92569676232737e-106,"E","CALCRL","Upregulated"
"589",4.75463523320012e-107,4.44182979424499,0.919,0.392,9.50927046640024e-104,"E","RGCC","Upregulated"
"590",2.48540819783009e-101,3.60736113655104,0.943,0.632,4.97081639566018e-98,"E","GNG11","Upregulated"
"591",2.86583928859365e-100,3.04981040219431,0.871,0.383,5.7316785771873e-97,"E","RFLNB","Upregulated"
"592",2.01691788158801e-97,2.20567629704549,0.762,0.073,4.03383576317603e-94,"E","FLT1","Upregulated"
"593",2.19404653011506e-93,2.20855797514459,0.838,0.386,4.38809306023013e-90,"E","MCAM","Upregulated"
"594",2.55177164587809e-88,3.15419984172479,0.929,0.715,5.10354329175618e-85,"E","COL4A2","Upregulated"
"595",1.66636171442433e-85,4.89706922972855,0.876,0.557,3.33272342884866e-82,"E","FABP5","Upregulated"
"596",2.16100422503496e-85,3.11483571447864,0.857,0.526,4.32200845006992e-82,"E","MEF2C","Upregulated"
"597",1.51287025772228e-81,2.09333732680778,0.857,0.589,3.02574051544456e-78,"E","TCF4","Upregulated"
"598",1.58464266435385e-81,3.52976817978347,0.848,0.421,3.16928532870769e-78,"E","MMP1","Upregulated"
"599",1.09171451179285e-79,1.27543689293132,0.8,0.37,2.1834290235857e-76,"E","HOTAIRM1","Upregulated"
"600",6.2213380614548e-78,2.19045602827239,0.795,0.375,1.24426761229096e-74,"E","ECSCR","Upregulated"
"601",3.81378862112369e-77,2.46058884531784,0.79,0.372,7.62757724224738e-74,"E","ESAM","Upregulated"
"602",9.78276393048549e-77,3.09045074116351,0.948,0.601,1.9565527860971e-73,"E","IGFBP7","Upregulated"
"603",1.07785104411831e-75,2.522529036591,0.895,0.595,2.15570208823662e-72,"E","CCDC85B","Upregulated"
"604",1.11771347220104e-70,2.9555634971516,0.838,0.59,2.23542694440208e-67,"E","STC1","Upregulated"
"605",2.07016374155647e-69,1.97169758718084,0.986,0.894,4.14032748311294e-66,"E","MYL12A","Upregulated"
"606",7.23800576798488e-69,1.56366049792708,0.786,0.571,1.44760115359698e-65,"E","PRDM1","Upregulated"
"607",2.01748472301393e-68,2.96481976948309,0.948,0.917,4.03496944602785e-65,"E","INSR","Upregulated"
"608",2.0469429921482e-68,2.00091448877934,0.748,0.276,4.09388598429641e-65,"E","GMFG","Upregulated"
"609",2.87878055250521e-68,1.12194031600829,0.681,0.249,5.75756110501042e-65,"E","ADAMTS4","Upregulated"
"610",4.27728255706506e-68,2.70694881871625,0.805,0.338,8.55456511413012e-65,"E","EGFL7","Upregulated"
"611",4.48691428875017e-67,1.43913143165677,0.767,0.477,8.97382857750035e-64,"E","GIMAP7","Upregulated"
"612",1.3356819939006e-65,2.31199500934276,0.795,0.344,2.67136398780119e-62,"E","LGALS1","Upregulated"
"613",1.96558148879785e-65,1.25153011318124,0.752,0.433,3.93116297759571e-62,"E","CTHRC1","Upregulated"
"614",1.40697895266118e-64,1.65792865597137,0.743,0.303,2.81395790532236e-61,"E","CD93","Upregulated"
"615",2.07309412247118e-64,1.28179852608967,0.648,0.195,4.14618824494236e-61,"E","ROBO4","Upregulated"
"616",2.86951048289653e-64,2.2525701216748,0.757,0.249,5.73902096579305e-61,"E","ICAM2","Upregulated"
"617",3.86867706301164e-64,1.99345815522043,0.776,0.504,7.73735412602328e-61,"E","SERPINE1","Upregulated"
"618",1.03177849624081e-63,1.13169838527218,0.7,0.34,2.06355699248162e-60,"E","ADAMTS9","Upregulated"
"619",1.11538587261221e-63,1.45758507975654,0.7,0.297,2.23077174522443e-60,"E","DLL4","Upregulated"
"620",2.30716455634411e-61,2.29454804983058,0.857,0.569,4.61432911268821e-58,"E","ARHGAP29","Upregulated"
"621",6.4764234034804e-61,2.03477427286456,0.714,0.302,1.29528468069608e-57,"E","SPARC","Upregulated"
"622",6.2439334104764e-60,1.18810008139466,0.99,0.993,1.24878668209528e-56,"E","TMSB10","Upregulated"
"623",4.8319039325513e-59,2.20058334728246,0.871,0.65,9.6638078651026e-56,"E","CD9","Upregulated"
"624",3.52049910332469e-56,2.11690117488061,0.767,0.474,7.04099820664938e-53,"E","SLC9A3R2","Upregulated"
"625",2.82244615835184e-55,1.97792030118026,0.738,0.307,5.64489231670368e-52,"E","LAMA4","Upregulated"
"626",4.55632843650897e-55,1.25544450343923,0.695,0.439,9.11265687301794e-52,"E","TIMP3","Upregulated"
"627",5.34233013753807e-55,2.26771381473025,0.819,0.684,1.06846602750761e-51,"E","FXYD5","Upregulated"
"628",2.97082142747708e-54,1.66419951127134,0.69,0.342,5.94164285495417e-51,"E","IGFBP4","Upregulated"
"629",3.54007817915288e-53,2.02360662510519,0.957,0.928,7.08015635830575e-50,"E","CALM1","Upregulated"
"630",2.86116310118363e-51,1.67462150305586,0.79,0.641,5.72232620236726e-48,"E","HBEGF","Upregulated"
"631",2.28647167002311e-50,1.20457218502393,0.6,0.042,4.57294334004621e-47,"E","CLEC14A","Upregulated"
"632",1.71556724376315e-48,1.85873746000814,0.819,0.625,3.43113448752629e-45,"E","MARCKSL1","Upregulated"
"633",3.02067331753805e-48,1.33670449160519,0.843,0.617,6.0413466350761e-45,"E","THBS1","Upregulated"
"634",5.16697488618733e-48,1.63511456955756,0.91,0.791,1.03339497723747e-44,"E","IFITM2","Upregulated"
"635",6.13248882915621e-48,1.9970220076201,0.824,0.534,1.22649776583124e-44,"E","VIM","Upregulated"
"636",7.4010918284393e-48,1.46200489874098,0.743,0.531,1.48021836568786e-44,"E","COX7A1","Upregulated"
"637",1.1671227998206e-44,1.19046662549373,0.695,0.534,2.33424559964119e-41,"E","PLAU","Upregulated"
"638",1.33240582542986e-43,1.74092437400218,0.876,0.895,2.66481165085971e-40,"E","SEPT7","Upregulated"
"639",5.97411814301199e-43,2.33995167236134,0.705,0.386,1.1948236286024e-39,"E","PGF","Upregulated"
"640",6.12668870818812e-43,1.63657574408117,0.905,0.79,1.22533774163762e-39,"E","SH3BGRL3","Upregulated"
"641",2.60968718528398e-42,1.89798759781083,0.829,0.771,5.21937437056795e-39,"E","ETS1","Upregulated"
"642",5.98280659782291e-41,1.90630407107561,0.7,0.399,1.19656131956458e-37,"E","CRIP2","Upregulated"
"643",2.90805331858681e-38,1.15250339276721,0.762,0.625,5.81610663717362e-35,"E","EMP3","Upregulated"
"644",6.25574837044569e-37,1.69934561692612,0.719,0.575,1.25114967408914e-33,"E","KDR","Upregulated"
"645",1.27473228094668e-36,1.3493857257646,0.629,0.386,2.54946456189336e-33,"E","EMP2","Upregulated"
"646",1.51258646146574e-34,1.14551870775784,0.667,0.482,3.02517292293148e-31,"E","MSX1","Upregulated"
"647",8.31041641407002e-34,1.92750103640475,0.648,0.234,1.662083282814e-30,"E","SOX18","Upregulated"
"648",9.08590950210006e-34,1.6209168398395,0.729,0.571,1.81718190042001e-30,"E","WWTR1","Upregulated"
"649",1.89430766373091e-33,1.68596008904294,0.681,0.569,3.78861532746182e-30,"E","CDC42EP3","Upregulated"
"650",4.60434793570297e-33,1.30989645244096,0.795,0.681,9.20869587140593e-30,"E","C11orf96","Upregulated"
"651",2.34070240994402e-32,1.39816358515303,0.652,0.427,4.68140481988805e-29,"E","CAVIN1","Upregulated"
"652",1.13360500907955e-30,1.70819161540819,0.581,0.114,2.2672100181591e-27,"E","CLDN5","Upregulated"
"653",1.48270102094815e-30,1.67157383014792,0.886,0.886,2.96540204189629e-27,"E","PLK2","Upregulated"
"654",1.67092707317643e-30,1.20940678004904,0.633,0.261,3.34185414635286e-27,"E","VAMP5","Upregulated"
"655",2.79440930141367e-30,1.04831045297348,0.676,0.546,5.58881860282734e-27,"E","DUSP6","Upregulated"
"656",3.12923049824862e-30,1.27788533926722,0.895,0.821,6.25846099649725e-27,"E","CLIC1","Upregulated"
"657",6.78139222602383e-30,2.29535853616871,0.581,0.291,1.35627844520477e-26,"E","APLN","Upregulated"
"658",9.12862436473124e-30,1.3468567918119,0.652,0.493,1.82572487294625e-26,"E","NRP2","Upregulated"
"659",1.00838637262719e-29,1.34591907987006,0.7,0.412,2.01677274525439e-26,"E","TSC22D1","Upregulated"
"660",1.8125445431027e-29,1.20216786830347,0.648,0.414,3.6250890862054e-26,"E","PTP4A3","Upregulated"
"661",3.43880993426155e-29,1.28524188081439,0.59,0.189,6.8776198685231e-26,"E","CD34","Upregulated"
"662",6.37367715608635e-28,1.2306428590136,0.876,0.812,1.27473543121727e-24,"E","IFI16","Upregulated"
"663",1.64060265284885e-27,1.32101906002724,0.829,0.836,3.2812053056977e-24,"E","H1F0","Upregulated"
"664",7.53915391773088e-27,1.37080666381638,0.857,0.849,1.50783078354618e-23,"E","CD99","Upregulated"
"665",9.34251375459269e-27,1.17018354699216,0.624,0.448,1.86850275091854e-23,"E","AKAP12","Upregulated"
"666",1.53690841570045e-26,1.12827464715729,0.905,0.87,3.0738168314009e-23,"E","H2AFZ","Upregulated"
"667",3.46445245203664e-26,1.0332441280952,0.938,0.893,6.92890490407328e-23,"E","MYL12B","Upregulated"
"668",2.20176535824696e-25,1.80261983036349,0.643,0.454,4.40353071649392e-22,"E","SPRY1","Upregulated"
"669",1.03662417495855e-24,1.53697656046141,0.733,0.707,2.07324834991711e-21,"E","KLF2","Upregulated"
"670",1.50302160252574e-24,1.05023346916443,0.733,0.626,3.00604320505148e-21,"E","CDC42EP2","Upregulated"
"671",1.33433023915487e-23,1.13082414200767,0.857,0.85,2.66866047830975e-20,"E","RHOC","Upregulated"
"672",8.60401595302062e-23,1.75164879942218,0.657,0.59,1.72080319060412e-19,"E","IFI27","Upregulated"
"673",1.437657822588e-22,1.25581410294098,0.586,0.196,2.875315645176e-19,"E","CXCR4","Upregulated"
"674",1.79117868210116e-22,1.41400010021859,0.8,0.708,3.58235736420232e-19,"E","TM4SF1","Upregulated"
"675",2.47343505694452e-22,1.68595774217511,0.676,0.476,4.94687011388904e-19,"E","GYPC","Upregulated"
"676",4.69180073829572e-20,1.07067573089844,0.457,0.001,9.38360147659143e-17,"E","ERG","Upregulated"
"677",1.03916559619516e-18,1.13593640426172,0.671,0.52,2.07833119239031e-15,"E","ZFP36L2","Upregulated"
"678",1.04148936081276e-18,1.31029711908981,0.7,0.628,2.08297872162551e-15,"E","H1FX","Upregulated"
"679",1.5271912996132e-18,1.04202602908456,0.652,0.572,3.0543825992264e-15,"E","PRSS23","Upregulated"
"680",6.43477210843046e-18,1.27926973298121,0.61,0.519,1.28695442168609e-14,"E","EFNB2","Upregulated"
"681",6.75963392522481e-18,1.07552211894428,0.614,0.469,1.35192678504496e-14,"E","HSPG2","Upregulated"
"682",1.56530773683981e-17,1.04820217387052,0.657,0.504,3.13061547367962e-14,"E","PEA15","Upregulated"
"683",1.84209784512835e-16,1.00945888906146,0.786,0.767,3.68419569025671e-13,"E","SERTAD1","Upregulated"
"684",2.17149441165201e-16,1.43034335809995,0.605,0.556,4.34298882330401e-13,"E","PLEKHO1","Upregulated"
"685",4.46896516552123e-16,1.03526019086638,0.79,0.646,8.93793033104247e-13,"E","LDHB","Upregulated"
"686",3.16004049714633e-15,1.11901262613815,0.581,0.458,6.32008099429266e-12,"E","UPP1","Upregulated"
"687",3.24342149019374e-15,1.14513390151811,0.767,0.786,6.48684298038748e-12,"E","ETS2","Upregulated"
"688",3.29087738993328e-15,1.29363041914082,0.548,0.317,6.58175477986655e-12,"E","RBP7","Upregulated"
"689",4.12032883040007e-15,1.49606101051609,0.61,0.562,8.24065766080013e-12,"E","PTPRE","Upregulated"
"690",2.42072181584312e-14,1.27033378746585,0.605,0.417,4.84144363168624e-11,"E","LXN","Upregulated"
"691",6.36460985507554e-14,1.25970315520234,0.552,0.36,1.27292197101511e-10,"E","CLEC2B","Upregulated"
"692",8.14016302058267e-12,1.03067847137735,0.529,0.346,1.62803260411653e-08,"E","F2RL3","Upregulated"
"693",9.30516428942282e-12,1.10978043842478,0.714,0.776,1.86103285788456e-08,"E","PDGFA","Upregulated"
"694",9.80850242470669e-12,1.53144414503579,0.005,0.14,1.96170048494134e-08,"E","CCL17","Upregulated"
"695",3.75650734631413e-11,1.1793650006751,0.533,0.438,7.51301469262827e-08,"E","ZEB1","Upregulated"
"696",4.30798130853713e-10,1.1515281560878,0.552,0.564,8.61596261707426e-07,"E","ENG","Upregulated"
"697",1.46642693653854e-09,1.2841439004975,0.562,0.524,2.93285387307709e-06,"E","EMP1","Upregulated"
"698",8.95434908642968e-09,1.0389593886958,0.543,0.56,1.79086981728594e-05,"E","SH3BP5","Upregulated"
"699",1.78916485949753e-08,1.19794166850672,0.648,0.691,3.57832971899506e-05,"E","RALA","Upregulated"
"700",2.20914691054569e-07,1.15158591336419,0.5,0.363,0.000441829382109138,"E","TM4SF18","Upregulated"
"701",0.000863028731097645,1.31665328647,0.476,0.48,1,"E","CAV1","Upregulated"
"702",0,-1.03321898877144,0.77,0.894,0,"D1","TMEM97","Downregulated"
"703",0,-1.04156649010231,0.626,0.747,0,"D1","LGALS2","Downregulated"
"704",0,-1.05623184387268,0.932,0.963,0,"D1","GSTA1","Downregulated"
"705",0,-1.06546105826766,0.409,0.749,0,"D1","KLK1","Downregulated"
"706",0,-1.08664125396266,0.776,0.892,0,"D1","ANKRD36C","Downregulated"
"707",0,-1.11965971601609,0.388,0.704,0,"D1","LDHB","Downregulated"
"708",0,-1.14210190400776,0.511,0.772,0,"D1","GSTA2","Downregulated"
"709",0,-1.15237652979083,0.517,0.79,0,"D1","ALDH1A1","Downregulated"
"710",0,-1.19263519707412,0.535,0.835,0,"D1","CELA3B","Downregulated"
"711",0,-1.19930089881934,0.746,0.801,0,"D1","MT1G","Downregulated"
"712",0,-1.20448371357159,0.744,0.897,0,"D1","PTGR1","Downregulated"
"713",0,-1.2192020211958,0.327,0.692,0,"D1","RNASE1","Downregulated"
"714",0,-1.25568025846755,0.858,0.929,0,"D1","AKR1C2","Downregulated"
"715",0,-1.3334083922611,0.491,0.82,0,"D1","CPA2","Downregulated"
"716",0,-1.33459822824842,0.558,0.882,0,"D1","CTRC","Downregulated"
"717",0,-1.33810067185262,0.448,0.791,0,"D1","PNLIP","Downregulated"
"718",0,-1.40247696354949,0.846,0.95,0,"D1","C15orf48","Downregulated"
"719",0,-1.47288135845673,0.705,0.857,0,"D1","F3","Downregulated"
"720",0,-1.48749338306665,0.529,0.787,0,"D1","CELA2A","Downregulated"
"721",0,-1.54591541113777,0.394,0.726,0,"D1","IGFBP2","Downregulated"
"722",0,-1.54863928307208,0.469,0.847,0,"D1","CEL","Downregulated"
"723",0,-1.58213929982641,1,1,0,"D1","REG1A","Downregulated"
"724",0,-1.61734306793676,0.972,0.967,0,"D1","NEAT1","Downregulated"
"725",0,-1.71423741280766,0.483,0.776,0,"D1","MGST1","Downregulated"
"726",0,-1.8174355064228,0.617,0.845,0,"D1","ALB","Downregulated"
"727",0,-2.04716456738763,0.885,0.974,0,"D1","CLPS","Downregulated"
"728",0,-2.0849793733912,0.769,0.945,0,"D1","CELA3A","Downregulated"
"729",0,-2.10796935167446,0.584,0.902,0,"D1","CPA1","Downregulated"
"730",0,-2.21256202328045,1,1,0,"D1","SPINK1","Downregulated"
"731",0,-2.23269159421356,0.795,0.933,0,"D1","PRSS3","Downregulated"
"732",0,-2.24413906384638,0.809,0.954,0,"D1","PLA2G1B","Downregulated"
"733",0,-2.2512546611826,0.995,0.998,0,"D1","PRSS1","Downregulated"
"734",0,-2.4098542477697,1,1,0,"D1","PRSS2","Downregulated"
"735",0,-2.8273498999663,0.843,0.968,0,"D1","CTRB1","Downregulated"
"736",0,-2.9732021634298,0.855,0.966,0,"D1","REG1B","Downregulated"
"737",0,-3.06279716645647,0.708,0.936,0,"D1","CPB1","Downregulated"
"738",0,-3.38531163416723,0.946,0.99,0,"D1","CTRB2","Downregulated"
"739",0,-3.40253843948715,0.926,0.98,0,"D1","REG3A","Downregulated"
"740",1.76189832534966e-32,-1.45425855102427,0.439,0.501,3.52379665069932e-29,"D1","INS","Downregulated"
"741",1.17161782092033e-285,-2.5033177865816,1,1,2.34323564184066e-282,"D2","PRSS2","Downregulated"
"742",2.19467231812952e-257,-2.48604535540217,0.982,0.998,4.38934463625905e-254,"D2","PRSS1","Downregulated"
"743",2.48867775129656e-222,-2.71080423603506,0.94,0.982,4.97735550259312e-219,"D2","CTRB2","Downregulated"
"744",1.31979806424637e-220,-2.42789473588418,0.743,0.946,2.63959612849274e-217,"D2","CTRB1","Downregulated"
"745",1.78007285923548e-171,-2.72906757976709,0.898,0.971,3.56014571847095e-168,"D2","REG3A","Downregulated"
"746",1.91174641605872e-168,-1.77630984599356,0.812,0.958,3.82349283211744e-165,"D2","CLPS","Downregulated"
"747",1.64311553839802e-166,-2.60115058798023,0.659,0.895,3.28623107679603e-163,"D2","CPB1","Downregulated"
"748",8.001329553574e-144,-2.24055591823306,0.812,0.947,1.6002659107148e-140,"D2","REG1B","Downregulated"
"749",6.34924709332829e-143,-1.78758338610612,0.76,0.928,1.26984941866566e-139,"D2","PLA2G1B","Downregulated"
"750",2.9045568115384e-138,-1.52833352596208,0.7,0.914,5.80911362307681e-135,"D2","CELA3A","Downregulated"
"751",1.16388688311243e-130,-1.51614163583898,0.501,0.846,2.32777376622486e-127,"D2","CPA1","Downregulated"
"752",4.77078902012774e-126,-1.13716404476739,0.438,0.825,9.54157804025548e-123,"D2","CTRC","Downregulated"
"753",1.57371939348687e-109,-1.32592432020409,0.411,0.78,3.14743878697374e-106,"D2","CEL","Downregulated"
"754",3.36915827346413e-102,-1.07861199877268,0.418,0.783,6.73831654692827e-99,"D2","CELA3B","Downregulated"
"755",2.97803761647762e-101,-1.1612853174987,0.429,0.761,5.95607523295525e-98,"D2","CPA2","Downregulated"
"756",9.88754760845052e-95,-1.57756355136156,0.561,0.805,1.9775095216901e-91,"D2","ALB","Downregulated"
"757",6.43966805096285e-80,-1.31685985453982,0.523,0.792,1.28793361019257e-76,"D2","MT1G","Downregulated"
"758",2.14910633413355e-79,-1.30899939993975,0.438,0.742,4.2982126682671e-76,"D2","ALDH1A1","Downregulated"
"759",1.32635477818618e-71,-1.07498287852088,0.428,0.73,2.65270955637236e-68,"D2","PNLIP","Downregulated"
"760",3.43010257067286e-63,-1.0046135710926,0.491,0.726,6.86020514134571e-60,"D2","GSTA2","Downregulated"
"761",2.17666762985285e-61,-1.28651337308785,0.626,0.74,4.3533352597057e-58,"D2","CELA2A","Downregulated"
"762",3.04636842431045e-61,-1.24342012863532,0.567,0.825,6.0927368486209e-58,"D2","OLFM4","Downregulated"
"763",1.14226522402809e-55,-1.09506781427794,0.613,0.726,2.28453044805619e-52,"D2","LGALS2","Downregulated"
"764",1.87314698595107e-53,-1.28271767125597,0.849,0.908,3.74629397190213e-50,"D2","PRSS3","Downregulated"
"765",2.8315612702387e-52,-1.35682930042812,0.454,0.667,5.6631225404774e-49,"D2","IGFBP2","Downregulated"
"766",5.66073058021773e-49,-1.05078503342345,0.574,0.722,1.13214611604355e-45,"D2","SELENOM","Downregulated"
"767",3.61629374649353e-45,-1.19011877650748,0.795,0.847,7.23258749298706e-42,"D2","CCL2","Downregulated"
"768",2.07027743919626e-33,-1.03303819223763,0.397,0.626,4.14055487839251e-30,"D2","RNASE1","Downregulated"
"769",4.99001913563655e-33,-1.11553122566207,0.468,0.657,9.9800382712731e-30,"D2","FGG","Downregulated"
"770",1.14679974223004e-24,-1.76425903616561,0.424,0.597,2.29359948446008e-21,"D2","SPP1","Downregulated"
"771",0.000234972733130341,-1.51352054237009,0.36,0.491,0.469945466260682,"D2","INS","Downregulated"
"772",0.00263350876749999,-1.00537360543612,0.983,0.968,1,"D2","NEAT1","Downregulated"
"773",0,-1.01427768148661,0.622,0.661,0,"D3","FGG","Downregulated"
"774",0,-1.0416105010088,0.355,0.663,0,"D3","RNASE1","Downregulated"
"775",0,-1.0450807706816,0.756,0.888,0,"D3","TMEM97","Downregulated"
"776",0,-1.06404916637901,0.536,0.791,0,"D3","CPA2","Downregulated"
"777",0,-1.07543350137711,0.484,0.763,0,"D3","PNLIP","Downregulated"
"778",0,-1.08431433119341,0.882,0.938,0,"D3","C15orf48","Downregulated"
"779",0,-1.08863922537693,0.787,0.835,0,"D3","F3","Downregulated"
"780",0,-1.16007264360613,0.755,0.886,0,"D3","PTGR1","Downregulated"
"781",0,-1.20925970605143,0.516,0.815,0,"D3","CEL","Downregulated"
"782",0,-1.25443510675414,0.59,0.761,0,"D3","CELA2A","Downregulated"
"783",0,-1.33393905918905,0.438,0.698,0,"D3","IGFBP2","Downregulated"
"784",0,-1.33724134279489,0.771,0.794,0,"D3","MT1G","Downregulated"
"785",0,-1.39800019017838,0.582,0.743,0,"D3","MGST1","Downregulated"
"786",0,-1.40725244809997,0.92,0.963,0,"D3","CLPS","Downregulated"
"787",0,-1.49683435978639,0.838,0.927,0,"D3","AKR1C2","Downregulated"
"788",0,-1.60327595813909,0.716,0.816,0,"D3","ALB","Downregulated"
"789",0,-1.68597199150186,0.81,0.927,0,"D3","CELA3A","Downregulated"
"790",0,-1.69320488063454,0.999,1,0,"D3","SPINK1","Downregulated"
"791",0,-1.7122882864056,0.631,0.874,0,"D3","CPA1","Downregulated"
"792",0,-1.72633405336026,0.996,0.998,0,"D3","PRSS1","Downregulated"
"793",0,-1.76691395249913,0.91,0.964,0,"D3","GSTA1","Downregulated"
"794",0,-1.79542761447998,0.836,0.918,0,"D3","PRSS3","Downregulated"
"795",0,-1.80151904784693,0.845,0.939,0,"D3","PLA2G1B","Downregulated"
"796",0,-1.8697740650405,1,1,0,"D3","PRSS2","Downregulated"
"797",0,-2.29495986060583,0.85,0.959,0,"D3","CTRB1","Downregulated"
"798",0,-2.4247883726943,0.999,1,0,"D3","REG1A","Downregulated"
"799",0,-2.56088309614,0.907,0.952,0,"D3","REG1B","Downregulated"
"800",0,-2.57309903088057,0.773,0.911,0,"D3","CPB1","Downregulated"
"801",0,-2.77731131448399,0.947,0.987,0,"D3","CTRB2","Downregulated"
"802",0,-2.95149762860305,0.938,0.975,0,"D3","REG3A","Downregulated"
"803",4.94993149049212e-92,-3.12553405306012,0.977,0.982,9.89986298098424e-89,"D4","CTRB2","Downregulated"
"804",1.73860419676453e-87,-2.24479099855318,1,1,3.47720839352905e-84,"D4","REG1A","Downregulated"
"805",9.45300184439122e-85,-2.15062646517711,1,1,1.89060036887824e-81,"D4","SPINK1","Downregulated"
"806",2.49366619963541e-78,-2.48618551361301,0.916,0.945,4.98733239927082e-75,"D4","CTRB1","Downregulated"
"807",3.191990566486e-74,-2.06057742182464,1,1,6.383981132972e-71,"D4","PRSS2","Downregulated"
"808",2.34586705270559e-66,-3.09498655842952,0.989,0.97,4.69173410541117e-63,"D4","REG3A","Downregulated"
